,raceId,driverId,constructorId,circuitId,year,round,location,country,number_driver,grid,position_qualifying,driver_nationality,nationality_constructor,positionOrder,points,milliseconds,status,avg_lap_ms,pit_stop_count,avg_pit_duration_s,laps,fastestLapTime,fastestLapSpeed,rank,q1,q2,q3,max_quali_stage,did_not_finish,was_fastest_lap_missing
130,1080,842,213,6,2022,7,Monte-Carlo,Monaco,10,17,17,French,Italian,11,0.0,7044554,Finished,110071.15625,3,411.2386666666667,64,77.344,155.321,10.0,1:13.660,DNQ,DNQ,1,0,0
131,1080,839,214,6,2022,7,Monte-Carlo,Monaco,31,10,10,French,French,12,0.0,7045909,Finished,110014.203125,2,605.68,64,77.571,154.867,13.0,1:12.848,1:12.528,1:13.047,3,0,0
132,1080,817,1,6,2022,7,Monte-Carlo,Monaco,3,14,14,Australian,British,13,0.0,7047900,Finished,110123.4375,2,597.3645,64,77.532,154.945,11.0,1:13.338,1:12.964,DNQ,2,0,0
133,1080,840,117,6,2022,7,Monte-Carlo,Monaco,18,18,18,Canadian,British,14,0.0,7051067,Finished,110172.921875,4,315.024,64,77.672,154.665,15.0,1:13.678,DNQ,DNQ,1,0,0
134,1080,849,3,6,2022,7,Monte-Carlo,Monaco,6,19,19,Canadian,British,15,0.0,-1,+1 Lap,111115.63492063493,4,320.46825,63,78.57900000000001,152.88,18.0,1:14.403,DNQ,DNQ,1,0,0
135,1080,855,51,6,2022,7,Monte-Carlo,Monaco,24,20,20,Chinese,Swiss,16,0.0,-1,+1 Lap,111123.25396825396,2,599.9145,63,78.2,153.621,17.0,1:15.606,DNQ,DNQ,1,0,0
136,1080,852,213,6,2022,7,Monte-Carlo,Monaco,22,11,11,Japanese,Italian,17,0.0,-1,+1 Lap,111476.55555555556,4,312.69975,63,75.334,159.465,2.0,1:13.110,1:12.797,DNQ,2,0,0
137,1080,848,3,6,2022,7,Monte-Carlo,Monaco,23,16,16,Thai,British,18,0.0,-1,Mechanical,120910.66666666669,3,414.8083333333333,48,78.023,153.969,16.0,1:13.611,DNQ,DNQ,1,1,0
138,1080,854,210,6,2022,7,Monte-Carlo,Monaco,47,15,15,German,American,19,0.0,-1,Accident,103646.08333333331,2,32.2455,24,84.77799999999999,141.701,19.0,1:13.469,1:13.081,DNQ,2,1,0
139,1080,825,210,6,2022,7,Monte-Carlo,Monaco,20,13,13,Danish,American,20,0.0,-1,Water pressure,105018.52631578948,0,0.0,19,93.754,128.135,20.0,1:13.069,1:12.921,DNQ,2,1,0
140,1081,830,9,73,2022,8,Baku,Azerbaijan,33,3,3,Dutch,Austrian,1,25.0,5645941,Finished,110704.72549019608,2,21.095,51,106.05,203.779,2.0,1:42.722,1:42.227,1:41.706,3,0,0
141,1081,815,9,73,2022,8,Baku,Azerbaijan,11,2,2,Mexican,Austrian,2,19.0,5666764,Finished,111113.01960784312,2,22.864,51,106.046,203.787,1.0,1:42.733,1:41.955,1:41.641,3,0,0
142,1081,847,131,73,2022,8,Baku,Azerbaijan,63,5,5,British,German,3,15.0,5691936,Finished,111606.58823529413,2,20.5325,51,107.177,201.636,4.0,1:43.754,1:43.281,1:42.712,3,0,0
143,1081,1,131,73,2022,8,Baku,Azerbaijan,44,7,7,British,German,4,12.0,5717620,Finished,112110.19607843136,2,21.1505,51,107.044,201.887,3.0,1:43.939,1:43.182,1:42.924,3,0,0
144,1081,842,213,73,2022,8,Baku,Azerbaijan,10,6,6,French,Italian,5,10.0,5723240,Finished,112220.39215686274,1,22.698,51,108.519,199.143,16.0,1:43.268,1:43.129,1:42.845,3,0,0
145,1081,20,117,73,2022,8,Baku,Azerbaijan,5,9,9,German,British,6,8.0,5730040,Finished,112353.72549019608,1,20.249,51,108.206,199.719,12.0,1:43.279,1:43.268,1:43.091,3,0,0
146,1081,4,214,73,2022,8,Baku,Azerbaijan,14,10,10,Spanish,French,7,6.0,5734537,Finished,112441.90196078432,1,20.571,51,107.989,200.12,8.0,1:44.083,1:43.360,1:43.173,3,0,0
147,1081,817,1,73,2022,8,Baku,Azerbaijan,3,12,12,Australian,British,8,4.0,5738148,Finished,112512.70588235294,1,21.794,51,108.276,199.589,13.0,1:44.437,1:43.574,DNQ,2,0,0
148,1081,846,1,73,2022,8,Baku,Azerbaijan,4,11,11,British,British,9,2.0,5738497,Finished,112519.54901960785,1,21.443,51,107.997,200.105,9.0,1:44.237,1:43.398,DNQ,2,0,0
149,1081,839,214,73,2022,8,Baku,Azerbaijan,31,13,13,French,French,10,1.0,5754125,Finished,112825.98039215688,1,22.638,51,108.297,199.551,14.0,1:43.903,1:43.585,DNQ,2,0,0
150,1081,822,51,73,2022,8,Baku,Azerbaijan,77,15,15,Finnish,Swiss,11,0.0,-1,+1 Lap,113030.7,1,20.979,50,108.179,199.768,11.0,1:44.478,1:44.444,DNQ,2,0,0
151,1081,848,3,73,2022,8,Baku,Azerbaijan,23,17,17,Thai,British,12,0.0,-1,+1 Lap,113063.02,2,23.5585,50,107.966,200.163,7.0,1:44.719,DNQ,DNQ,1,0,0
152,1081,852,213,73,2022,8,Baku,Azerbaijan,22,8,8,Japanese,Italian,13,0.0,-1,+1 Lap,113096.14,2,32.2915,50,107.523,200.987,5.0,1:43.595,1:43.376,1:43.056,3,0,0
153,1081,854,210,73,2022,8,Baku,Azerbaijan,47,20,20,German,American,14,0.0,-1,+1 Lap,113867.6,2,24.602,50,108.41,199.343,15.0,1:45.775,DNQ,DNQ,1,0,0
154,1081,849,3,73,2022,8,Baku,Azerbaijan,6,18,18,Canadian,British,15,0.0,-1,+1 Lap,114928.74,2,25.732,50,109.583,197.209,20.0,1:45.367,DNQ,DNQ,1,0,0
155,1081,840,117,73,2022,8,Baku,Azerbaijan,18,19,19,Canadian,British,16,0.0,-1,Vibrations,114298.34782608696,1,22.059,46,108.038,200.029,10.0,1:45.371,DNQ,DNQ,1,1,0
156,1081,825,210,73,2022,8,Baku,Azerbaijan,20,16,16,Danish,American,17,0.0,-1,Power Unit,112623.16129032258,1,21.555,31,108.789,198.648,18.0,1:44.643,DNQ,DNQ,1,1,0
157,1081,855,51,73,2022,8,Baku,Azerbaijan,24,14,14,Chinese,Swiss,18,0.0,-1,Hydraulics,114382.52173913045,1,23.001,23,108.723,198.769,17.0,1:43.777,1:43.790,DNQ,2,1,0
158,1081,844,6,73,2022,8,Baku,Azerbaijan,16,1,1,Monegasque,Italian,19,0.0,-1,Power Unit,114286.33333333331,1,23.212,21,107.531,200.972,6.0,1:42.865,1:42.046,1:41.359,3,1,0
159,1081,832,6,73,2022,8,Baku,Azerbaijan,55,4,4,Spanish,Italian,20,0.0,-1,Hydraulics,109805.75,0,0.0,8,108.978,198.304,19.0,1:42.957,1:42.088,1:41.814,3,1,0
160,1082,830,9,7,2022,9,Montreal,Canada,33,1,1,Dutch,Austrian,1,25.0,5781757,Finished,82596.52857142857,2,23.9605,70,75.839,207.012,2.0,1:32.219,1:23.746,1:21.299,3,0,0
161,1082,832,6,7,2022,9,Montreal,Canada,55,3,3,Spanish,Italian,2,19.0,5782750,Finished,82610.71428571429,2,24.548,70,75.749,207.258,1.0,1:32.781,1:25.197,1:22.096,3,0,0
162,1082,1,131,7,2022,9,Montreal,Canada,44,4,4,British,German,3,15.0,5788763,Finished,82696.61428571428,2,23.843,70,76.167,206.12,4.0,1:33.841,1:25.543,1:22.891,3,0,0
163,1082,847,131,7,2022,9,Montreal,Canada,63,8,8,British,German,4,12.0,5794070,Finished,82772.42857142857,2,24.01,70,76.418,205.443,5.0,1:33.160,1:24.950,1:23.557,3,0,0
164,1082,844,6,7,2022,9,Montreal,Canada,16,19,15,Monegasque,Italian,5,10.0,5796925,Finished,82813.21428571429,1,26.199,70,75.901,206.843,3.0,1:33.008,DNQ,DNQ,1,0,0
165,1082,839,214,7,2022,9,Montreal,Canada,31,7,7,French,French,6,8.0,5805647,Finished,82937.81428571428,2,24.8145,70,77.11,203.6,9.0,1:33.012,1:26.135,1:23.529,3,0,0
166,1082,822,51,7,2022,9,Montreal,Canada,77,11,11,Finnish,Swiss,7,6.0,5807004,Finished,82957.2,1,26.089,70,77.01,203.864,8.0,1:33.689,1:26.788,DNQ,2,0,0
167,1082,855,51,7,2022,9,Montreal,Canada,24,10,10,Chinese,Swiss,8,4.0,5808709,Finished,82981.55714285714,2,24.1305,70,76.92699999999999,204.084,7.0,1:33.692,1:26.116,1:24.030,3,0,0
168,1082,4,214,7,2022,9,Montreal,Canada,14,2,2,Spanish,French,9,2.0,5811702,Finished,82952.88571428572,2,24.459,70,76.578,205.014,6.0,1:32.277,1:24.848,1:21.944,3,0,0
169,1082,840,117,7,2022,9,Montreal,Canada,18,17,18,Canadian,British,10,1.0,5819979,Finished,83142.55714285714,1,25.252,70,77.42099999999999,202.782,10.0,1:35.532,DNQ,DNQ,1,0,0
170,1082,817,1,7,2022,9,Montreal,Canada,3,9,9,Australian,British,11,0.0,5824804,Finished,83211.4857142857,2,26.385,70,77.932,201.452,13.0,1:33.636,1:26.375,1:23.749,3,0,0
171,1082,20,117,7,2022,9,Montreal,Canada,5,16,17,German,British,12,0.0,5826002,Finished,83228.6,2,23.5435,70,77.956,201.39,15.0,1:34.512,DNQ,DNQ,1,0,0
172,1082,848,3,7,2022,9,Montreal,Canada,23,12,12,Thai,British,13,0.0,5826650,Finished,83237.85714285714,2,23.667,70,77.951,201.403,14.0,1:34.047,1:26.858,DNQ,2,0,0
173,1082,842,213,7,2022,9,Montreal,Canada,10,15,16,French,Italian,14,0.0,5826940,Finished,83242.0,2,23.585,70,77.81,201.768,12.0,1:34.492,DNQ,DNQ,1,0,0
174,1082,846,1,7,2022,9,Montreal,Canada,4,14,14,British,British,15,0.0,5833902,Finished,83270.02857142857,2,33.583,70,77.495,202.588,11.0,1:34.066,DNQ,DNQ,1,0,0
175,1082,849,3,7,2022,9,Montreal,Canada,6,18,19,Canadian,British,16,0.0,5841735,Finished,83453.35714285714,2,27.027,70,78.53999999999999,199.893,18.0,1:35.660,DNQ,DNQ,1,0,0
176,1082,825,210,7,2022,9,Montreal,Canada,20,5,5,Danish,American,17,0.0,5849937,Finished,83570.52857142857,1,38.262,70,78.04599999999999,201.158,16.0,1:32.957,1:26.254,1:22.960,3,0,0
177,1082,852,213,7,2022,9,Montreal,Canada,22,20,20,Japanese,Italian,18,0.0,-1,Accident,81896.63829787234,2,23.349,47,78.309,200.482,17.0,1:36.575,DNQ,DNQ,1,1,0
178,1082,854,210,7,2022,9,Montreal,Canada,47,6,6,German,American,19,0.0,-1,Engine,82867.22222222222,0,0.0,18,78.967,198.812,20.0,1:33.707,1:25.684,1:23.356,3,1,0
179,1082,815,9,7,2022,9,Montreal,Canada,11,13,13,Mexican,Austrian,20,0.0,-1,Gearbox,81366.0,0,0.0,7,78.844,199.122,19.0,1:33.929,1:33.127,DNQ,2,1,0
180,1083,832,6,9,2022,10,Silverstone,UK,55,1,1,Spanish,Italian,1,25.0,8270311,Finished,159044.4423076923,3,1029.587,52,90.813,233.53,2.0,1:40.190,1:41.602,1:40.983,3,0,0
181,1083,815,9,9,2022,10,Silverstone,UK,11,4,4,Mexican,Austrian,2,18.0,8274090,Finished,159117.11538461538,3,1033.409666666667,52,90.937,233.212,3.0,1:40.521,1:42.513,1:41.616,3,0,0
182,1083,1,131,9,2022,10,Silverstone,UK,44,5,5,British,German,3,16.0,8276536,Finished,159164.15384615384,3,1035.2403333333334,52,90.51,234.312,1.0,1:40.428,1:41.062,1:41.995,3,0,0
183,1083,844,6,9,2022,10,Silverstone,UK,16,3,3,Monegasque,Italian,4,12.0,8278857,Finished,159208.78846153847,2,1532.5825,52,91.282,232.33,4.0,1:39.846,1:41.247,1:41.298,3,0,0
184,1083,4,214,9,2022,10,Silverstone,UK,14,7,7,Spanish,French,5,10.0,8279882,Finished,159228.5,3,1037.758,52,91.609,231.501,5.0,1:41.598,1:42.209,1:42.116,3,0,0
185,1083,846,1,9,2022,10,Silverstone,UK,4,6,6,British,British,6,8.0,8282254,Finished,159274.11538461538,3,1033.607,52,91.645,231.41,6.0,1:41.515,1:41.821,1:42.084,3,0,0
186,1083,830,9,9,2022,10,Silverstone,UK,33,2,2,Dutch,Austrian,7,6.0,8289088,Finished,159405.53846153847,4,781.18075,52,92.354,229.633,8.0,1:39.129,1:40.655,1:41.055,3,0,0
187,1083,854,210,9,2022,10,Silverstone,UK,47,19,19,German,American,8,4.0,8289306,Finished,159409.73076923078,3,1041.717666666667,52,92.109,230.244,7.0,1:42.708,DNQ,DNQ,1,0,0
188,1083,20,117,9,2022,10,Silverstone,UK,5,18,18,German,British,9,2.0,8292667,Finished,159474.36538461538,3,1041.8956666666666,52,92.471,229.343,10.0,1:42.666,DNQ,DNQ,1,0,0
189,1083,825,210,9,2022,10,Silverstone,UK,20,17,17,Danish,American,10,1.0,8294901,Finished,159517.32692307694,2,1546.543,52,92.661,228.872,12.0,1:42.159,DNQ,DNQ,1,0,0
190,1083,840,117,9,2022,10,Silverstone,UK,18,20,20,Canadian,British,11,0.0,8296458,Finished,159547.26923076922,3,1042.4763333333333,52,92.379,229.571,9.0,1:43.430,DNQ,DNQ,1,0,0
191,1083,849,3,9,2022,10,Silverstone,UK,6,10,10,Canadian,British,12,0.0,8302822,Finished,159669.65384615384,3,1036.3903333333333,52,93.286,227.339,13.0,1:41.998,1:43.273,2:03.095,3,0,0
192,1083,817,1,9,2022,10,Silverstone,UK,3,14,14,Australian,British,13,0.0,8303128,Finished,159675.53846153847,4,788.38,52,92.644,228.914,11.0,1:41.933,1:44.355,DNQ,2,0,0
193,1083,852,213,9,2022,10,Silverstone,UK,22,13,13,Japanese,Italian,14,0.0,8311221,Finished,159831.17307692306,3,1025.356,52,93.832,226.016,15.0,1:41.893,1:44.311,DNQ,2,0,0
194,1083,839,214,9,2022,10,Silverstone,UK,31,15,15,French,French,15,0.0,-1,Fuel pump,182210.3783783784,2,1490.551,37,93.537,226.729,14.0,1:41.730,1:45.190,DNQ,2,1,0
195,1083,842,213,9,2022,10,Silverstone,UK,10,11,11,French,Italian,16,0.0,-1,Collision damage,219786.42307692303,2,1539.291,26,94.614,224.148,16.0,1:41.680,1:43.702,DNQ,2,1,0
196,1083,822,51,9,2022,10,Silverstone,UK,77,12,12,Finnish,Swiss,17,0.0,-1,Gearbox,256319.25,1,3055.732,20,95.103,222.996,17.0,1:41.396,1:44.232,DNQ,2,1,0
197,1083,847,131,9,2022,10,Silverstone,UK,63,8,8,British,German,18,0.0,-1,Collision,169993.16252904487,0,0.0,0,9999.0,0.0,0.0,1:40.028,1:41.725,1:42.161,3,1,1
198,1083,855,51,9,2022,10,Silverstone,UK,24,9,9,Chinese,Swiss,19,0.0,-1,Collision,169993.16252904487,0,0.0,0,9999.0,0.0,0.0,1:40.791,1:42.640,1:42.719,3,1,1
199,1083,848,3,9,2022,10,Silverstone,UK,23,16,16,Thai,British,20,0.0,-1,Collision,169993.16252904487,0,0.0,0,9999.0,0.0,0.0,1:42.078,DNQ,DNQ,1,1,1
200,1084,844,6,70,2022,11,Spielberg,Austria,16,2,2,Monegasque,Italian,1,25.0,5064312,Finished,71328.33802816902,3,21.500333333333334,71,67.583,230.01,2.0,1:05.419,1:05.287,1:05.013,3,0,0
201,1084,830,9,70,2022,11,Spielberg,Austria,33,1,1,Dutch,Austrian,2,19.0,5065844,Finished,71349.91549295775,3,21.595,71,67.275,231.063,1.0,1:05.852,1:05.374,1:04.984,3,0,0
202,1084,1,131,70,2022,11,Spielberg,Austria,44,8,9,British,German,3,15.0,5105529,Finished,71908.85915492958,2,22.8615,71,69.0,225.286,5.0,1:06.079,1:05.475,1:13.151,3,0,0
203,1084,847,131,70,2022,11,Spielberg,Austria,63,4,4,British,German,4,12.0,5123284,Finished,72158.92957746479,2,29.966,71,69.075,225.042,6.0,1:06.235,1:05.697,1:05.431,3,0,0
204,1084,839,214,70,2022,11,Spielberg,Austria,31,6,5,French,French,5,10.0,5132748,Finished,72292.22535211267,2,21.932,71,69.559,223.476,10.0,1:06.468,1:05.993,1:05.726,3,0,0
205,1084,854,210,70,2022,11,Spielberg,Austria,47,9,7,German,American,6,8.0,-1,+1 Lap,72423.02857142857,2,22.5,70,69.625,223.264,11.0,1:06.405,1:06.151,1:06.011,3,0,0
206,1084,846,1,70,2022,11,Spielberg,Austria,4,10,15,British,British,7,6.0,-1,+1 Lap,72464.55714285714,2,25.004,70,69.304,224.298,8.0,1:06.330,1:25.847,DNQ,2,0,0
207,1084,825,210,70,2022,11,Spielberg,Austria,20,7,6,Danish,American,8,4.0,-1,+1 Lap,72513.25714285714,2,22.1465,70,69.938,222.265,14.0,1:06.366,1:05.894,1:05.879,3,0,0
208,1084,817,1,70,2022,11,Spielberg,Austria,3,11,16,Australian,British,9,2.0,-1,+1 Lap,72580.8,2,21.6225,70,69.924,222.309,13.0,1:06.613,DNQ,DNQ,1,0,0
209,1084,4,214,70,2022,11,Spielberg,Austria,14,19,8,Spanish,French,10,1.0,-1,+1 Lap,72610.52857142857,3,22.543666666666667,70,68.55799999999999,226.739,3.0,1:06.016,1:06.082,1:06.103,3,0,0
210,1084,822,51,70,2022,11,Spielberg,Austria,77,0,12,Finnish,Swiss,11,0.0,-1,+1 Lap,72632.67142857143,2,23.4775,70,69.266,224.421,7.0,1:06.442,1:06.319,DNQ,2,0,0
211,1084,848,3,70,2022,11,Spielberg,Austria,23,15,11,Thai,British,12,0.0,-1,+1 Lap,72698.41428571429,2,22.2115,70,69.669,223.123,12.0,1:06.516,1:06.230,DNQ,2,0,0
212,1084,840,117,70,2022,11,Spielberg,Austria,18,12,17,Canadian,British,13,0.0,-1,+1 Lap,72768.41428571429,2,21.6915,70,70.048,221.916,17.0,1:06.847,DNQ,DNQ,1,0,0
213,1084,855,51,70,2022,11,Spielberg,Austria,24,13,18,Chinese,Swiss,14,0.0,-1,+1 Lap,72793.0142857143,2,25.782,70,69.38,224.053,9.0,1:06.901,DNQ,DNQ,1,0,0
214,1084,842,213,70,2022,11,Spielberg,Austria,10,14,10,French,Italian,15,0.0,-1,+1 Lap,72824.54285714286,2,25.167,70,70.104,221.739,18.0,1:06.589,1:06.160,DNQ,2,0,0
215,1084,852,213,70,2022,11,Spielberg,Austria,22,16,14,Japanese,Italian,16,0.0,-1,+1 Lap,72920.74285714286,2,21.634,70,70.023,221.995,16.0,1:06.463,1:06.851,DNQ,2,0,0
216,1084,20,117,70,2022,11,Spielberg,Austria,5,18,20,German,British,17,0.0,-1,+1 Lap,72873.4857142857,2,21.8475,70,70.001,222.065,15.0,1:07.083,DNQ,DNQ,1,0,0
217,1084,832,6,70,2022,11,Spielberg,Austria,55,3,3,Spanish,Italian,18,0.0,-1,Power Unit,71160.46428571429,2,21.352,56,68.649,226.438,4.0,1:05.660,1:05.576,1:05.066,3,1,0
218,1084,849,3,70,2022,11,Spielberg,Austria,6,17,19,Canadian,British,19,0.0,-1,Undertray,73472.95833333333,2,21.464,48,70.89,219.28,19.0,1:07.003,DNQ,DNQ,1,1,0
219,1084,815,9,70,2022,11,Spielberg,Austria,11,5,13,Mexican,Austrian,20,0.0,-1,Collision damage,75696.5,1,23.681,24,71.843,216.371,20.0,1:06.143,1:06.458,DNQ,2,1,0
220,1085,830,9,34,2022,12,Le Castellet,France,33,2,2,Dutch,Austrian,1,25.0,5402112,Finished,101926.64150943396,1,35.266,53,97.491,215.724,2.0,1:31.891,1:31.990,1:31.176,3,0,0
221,1085,1,131,34,2022,12,Le Castellet,France,44,4,4,British,German,2,18.0,5412699,Finished,102126.39622641508,1,37.189,53,97.668,215.333,4.0,1:33.041,1:32.274,1:31.765,3,0,0
222,1085,847,131,34,2022,12,Le Castellet,France,63,6,6,British,German,3,15.0,5418607,Finished,102237.8679245283,1,38.277,53,97.548,215.598,3.0,1:33.109,1:32.633,1:32.131,3,0,0
223,1085,815,9,34,2022,12,Le Castellet,France,11,3,3,Mexican,Austrian,4,12.0,5419422,Finished,102253.24528301888,1,38.061,53,97.78,215.086,5.0,1:32.354,1:32.120,1:31.335,3,0,0
224,1085,832,6,34,2022,12,Le Castellet,France,55,19,9,Spanish,Italian,5,11.0,5430984,Finished,102471.39622641508,2,41.875,53,95.781,219.575,1.0,1:32.297,1:31.081,DNQ,2,0,0
225,1085,4,214,34,2022,12,Le Castellet,France,14,7,7,Spanish,French,6,8.0,5444991,Finished,102735.679245283,1,36.524,53,98.16,214.254,8.0,1:32.819,1:32.631,1:32.552,3,0,0
226,1085,846,1,34,2022,12,Le Castellet,France,4,5,5,British,British,7,6.0,5454138,Finished,102908.2641509434,1,37.539,53,99.037,212.356,11.0,1:32.672,1:32.777,1:32.032,3,0,0
227,1085,839,214,34,2022,12,Le Castellet,France,31,10,12,French,French,8,4.0,5459071,Finished,103001.3396226415,1,44.747,53,98.684,213.116,9.0,1:33.346,1:33.048,DNQ,2,0,0
228,1085,817,1,34,2022,12,Le Castellet,France,3,9,11,Australian,British,9,2.0,5462484,Finished,103065.7358490566,1,36.264,53,99.133,212.151,14.0,1:33.404,1:32.922,DNQ,2,0,0
229,1085,840,117,34,2022,12,Le Castellet,France,18,15,17,Canadian,British,10,1.0,5464661,Finished,103106.81132075471,1,39.844,53,99.185,212.04,15.0,1:33.439,DNQ,DNQ,1,0,0
230,1085,20,117,34,2022,12,Le Castellet,France,5,12,14,German,British,11,0.0,5466606,Finished,103143.50943396226,1,36.671,53,99.044,212.341,12.0,1:33.285,1:33.276,DNQ,2,0,0
231,1085,842,213,34,2022,12,Le Castellet,France,10,14,16,French,Italian,12,0.0,5467560,Finished,103161.50943396226,1,35.969,53,98.786,212.896,10.0,1:33.439,DNQ,DNQ,1,0,0
232,1085,848,3,34,2022,12,Le Castellet,France,23,13,15,Thai,British,13,0.0,5470677,Finished,103220.320754717,1,37.38,53,99.199,212.01,16.0,1:33.423,1:33.307,DNQ,2,0,0
233,1085,822,51,34,2022,12,Le Castellet,France,77,11,13,Finnish,Swiss,14,0.0,5478778,Finished,103373.16981132075,2,37.1875,53,97.963,214.685,6.0,1:33.034,1:33.052,DNQ,2,0,0
234,1085,854,210,34,2022,12,Le Castellet,France,47,17,19,German,American,15,0.0,5482506,Finished,103443.50943396226,2,36.8535,53,99.068,212.29,13.0,1:33.701,DNQ,DNQ,1,0,0
235,1085,855,51,34,2022,12,Le Castellet,France,24,16,18,Chinese,Swiss,16,0.0,-1,+6 Laps,104490.74468085106,2,43.617,47,99.368,211.649,18.0,1:33.674,DNQ,DNQ,1,0,0
236,1085,849,3,34,2022,12,Le Castellet,France,6,18,20,Canadian,British,17,0.0,-1,Collision damage,104884.45,2,37.2195,40,99.65,211.05,19.0,1:33.794,DNQ,DNQ,1,1,0
237,1085,825,210,34,2022,12,Le Castellet,France,20,20,10,Danish,American,18,0.0,-1,Collision damage,103978.86486486488,2,36.591,37,99.265,211.869,17.0,1:32.756,1:32.649,DNQ,2,1,0
238,1085,844,6,34,2022,12,Le Castellet,France,16,1,1,Monegasque,Italian,19,0.0,-1,Accident,99114.23529411764,0,0.0,17,98.088,214.411,7.0,1:31.727,1:31.216,1:30.872,3,1,0
239,1085,852,213,34,2022,12,Le Castellet,France,22,8,8,Japanese,Italian,20,0.0,-1,Undertray,104395.70588235294,1,37.648,17,100.216,209.858,20.0,1:33.394,1:32.836,1:32.780,3,1,0
240,1086,830,9,11,2022,13,Budapest,Hungary,33,10,10,Dutch,Austrian,1,25.0,5975912,Finished,85370.17142857143,2,21.2895,70,82.126,192.041,6.0,1:18.509,1:17.703,1:18.823,3,0,0
241,1086,1,131,11,2022,13,Budapest,Hungary,44,7,7,British,German,2,19.0,5983746,Finished,85482.08571428571,2,21.897,70,81.386,193.787,1.0,1:18.374,1:18.035,1:18.142,3,0,0
242,1086,847,131,11,2022,13,Budapest,Hungary,63,1,1,British,German,3,15.0,5988249,Finished,85546.41428571429,2,22.253,70,82.76599999999999,190.556,9.0,1:18.407,1:18.154,1:17.377,3,0,0
243,1086,832,6,11,2022,13,Budapest,Hungary,55,2,2,Spanish,Italian,4,12.0,5990491,Finished,85578.44285714286,2,23.138,70,82.0,192.336,4.0,1:18.434,1:17.946,1:17.421,3,0,0
244,1086,815,9,11,2022,13,Budapest,Hungary,11,11,11,Mexican,Austrian,5,10.0,5991600,Finished,85594.28571428571,2,21.1425,70,81.94,192.477,3.0,1:19.118,1:18.516,DNQ,2,0,0
245,1086,844,6,11,2022,13,Budapest,Hungary,16,3,3,Monegasque,Italian,6,8.0,5991959,Finished,85599.41428571429,3,21.76366666666667,70,81.622,193.227,2.0,1:18.806,1:17.768,1:17.567,3,0,0
246,1086,846,1,11,2022,13,Budapest,Hungary,4,4,4,British,British,7,6.0,6054212,Finished,86488.74285714286,2,22.711,70,83.043,189.92,11.0,1:18.653,1:18.121,1:17.769,3,0,0
247,1086,4,214,11,2022,13,Budapest,Hungary,14,6,6,Spanish,French,8,4.0,-1,+1 Lap,86726.46376811594,1,22.083,69,83.979,187.804,18.0,1:18.716,1:17.904,1:18.078,3,0,0
248,1086,839,214,11,2022,13,Budapest,Hungary,31,5,5,French,French,9,2.0,-1,+1 Lap,86768.11594202899,1,23.581,69,84.149,187.424,20.0,1:18.866,1:18.216,1:18.018,3,0,0
249,1086,20,117,11,2022,13,Budapest,Hungary,5,18,18,German,British,10,1.0,-1,+1 Lap,86770.1884057971,2,23.216,69,82.824,190.423,10.0,1:19.273,DNQ,DNQ,1,0,0
250,1086,840,117,11,2022,13,Budapest,Hungary,18,14,14,Canadian,British,11,0.0,-1,+1 Lap,86880.49275362318,2,21.697,69,82.437,191.317,7.0,1:19.205,1:19.137,DNQ,2,0,0
251,1086,842,213,11,2022,13,Budapest,Hungary,10,0,19,French,Italian,12,0.0,-1,+1 Lap,87068.14492753622,2,21.582,69,83.199,189.564,14.0,1:19.527,DNQ,DNQ,1,0,0
252,1086,855,51,11,2022,13,Budapest,Hungary,24,12,12,Chinese,Swiss,13,0.0,-1,+1 Lap,87146.76811594203,2,25.2695,69,82.029,192.268,5.0,1:18.973,1:18.573,DNQ,2,0,0
253,1086,854,210,11,2022,13,Budapest,Hungary,47,15,15,German,American,14,0.0,-1,+1 Lap,87150.92753623189,2,22.7595,69,83.151,189.674,13.0,1:19.164,1:19.202,DNQ,2,0,0
254,1086,817,1,11,2022,13,Budapest,Hungary,3,9,9,Australian,British,15,0.0,-1,+1 Lap,87135.49275362318,2,21.5395,69,83.654,188.533,17.0,1:18.775,1:18.198,1:18.379,3,0,0
255,1086,825,210,11,2022,13,Budapest,Hungary,20,13,13,Danish,American,16,0.0,-1,+1 Lap,87564.28985507246,3,25.332666666666668,69,83.511,188.856,15.0,1:18.993,1:18.825,DNQ,2,0,0
256,1086,848,3,11,2022,13,Budapest,Hungary,23,17,17,Thai,British,17,0.0,-1,+1 Lap,87576.60869565218,3,25.779333333333334,69,83.047,189.911,12.0,1:19.256,DNQ,DNQ,1,0,0
257,1086,849,3,11,2022,13,Budapest,Hungary,6,19,20,Canadian,British,18,0.0,-1,+1 Lap,87752.30434782608,3,24.36466666666667,69,82.47800000000001,191.221,8.0,1:19.570,DNQ,DNQ,1,0,0
258,1086,852,213,11,2022,13,Budapest,Hungary,22,16,16,Japanese,Italian,19,0.0,-1,+2 Laps,88657.95588235294,3,21.907,68,83.538,188.795,16.0,1:19.240,DNQ,DNQ,1,0,0
259,1086,822,51,11,2022,13,Budapest,Hungary,77,8,8,Finnish,Swiss,20,0.0,-1,Power Unit,86480.7076923077,1,22.272,65,84.002,187.752,19.0,1:18.935,1:18.445,1:18.157,3,1,0
260,1087,830,9,13,2022,14,Spa,Belgium,33,14,1,Dutch,Austrian,1,26.0,5152894,Finished,117111.22727272728,2,22.602,44,109.354,230.575,1.0,1:44.581,1:44.723,1:43.665,3,0,0
